70.000000	82.651429	82.906848	
57.000000	82.906848	82.970703	
71.000000	82.970703	83.156463	
72.000000	83.255147	83.400272	
56.000000	83.510567	83.783401	
55.000000	83.783401	84.056236	
55.000000	84.056236	84.160726	
55.000000	84.160726	84.218776	
55.000000	84.218776	84.265215	
55.000000	84.265215	84.300045	
55.000000	84.300045	84.625125	
55.000000	84.625125	84.671565	
59.000000	84.671565	85.060499	
59.000000	85.060499	85.228844
55.000000	86.041542	86.093787	
59.000000	86.093787	86.296961	
59.000000	86.296961	86.447891	
59.000000	86.447891	86.482721	
59.000000	86.482721	86.546576	
71.000000	86.546576	86.645261	
57.000000	86.796190	86.842630	
102.000000	86.842630	86.900680	
57.000000	86.900680	86.935510	
57.000000	86.935510	87.080635	
57.000000	87.080635	87.156100	
57.000000	87.156100	87.452154	
57.000000	87.452154	87.521814	
57.000000	87.521814	87.614694	
94.000000	87.614694	87.707574	
62.000000	87.707574	87.748209	
71.000000	87.748209	87.864308	
47.000000	87.864308	87.933968	
47.000000	87.933968	88.044263	
59.000000	88.044263	88.154558	
57.000000	88.154558	88.264853	
50.000000	88.264853	88.415782	
50.000000	88.415782	89.013696	
57.000000	89.129796	89.396825	
58.000000	89.396825	89.402630	
52.000000	89.692880	89.925079	
52.000000	89.925079	89.971519	
52.000000	90.250159	90.383673	
52.000000	90.383673	90.470748	
52.000000	90.470748	90.546213	
61.000000	90.546213	90.778413	
49.000000	91.347302	91.422766	
57.000000	91.422766	91.521451	
57.000000	91.521451	91.683991	
57.000000	91.683991	91.730431	
52.000000	91.840726	91.962630	
59.000000	91.962630	91.997460	
52.000000	92.183220	92.206440	
50.000000	92.543129	92.717279	
50.000000	92.717279	92.844989	
59.000000	92.844989	92.961088	
59.000000	92.961088	93.408073	
59.000000	93.408073	93.611247	
59.000000	93.733152	94.035011	
59.000000	94.035011	94.336871	
55.000000	94.888345	94.928980	
59.000000	94.928980	95.172789	
59.000000	95.172789	95.457234	
74.000000	95.695238	95.753288	
57.000000	95.880998	95.927438	
102.000000	95.927438	95.944853	
61.000000	96.008707	96.148027	
57.000000	96.287347	96.484717	
70.000000	96.519546	96.577596	
50.000000	96.577596	96.757551	
51.000000	96.757551	96.821406	
52.000000	96.821406	96.856236	
53.000000	96.856236	97.111655	
47.000000	97.111655	97.256780	
57.000000	97.256780	97.413515	
62.000000	97.413515	97.639909	
50.000000	97.761814	98.086893	
50.000000	98.086893	98.179773	
50.000000	98.179773	98.632562	
50.000000	98.632562	98.684807	
57.000000	98.684807	98.899592	
59.000000	98.899592	99.091156	
52.000000	99.091156	99.172426	
53.000000	99.172426	99.752925	
52.000000	99.752925	101.418957	
57.000000	101.982041	102.876009	
54.000000	103.961542	104.060227	
54.000000	104.286621	104.489796	
54.000000	104.489796	104.559456	
54.000000	104.559456	104.605896	
87.000000	104.605896	104.669751	
75.000000	104.669751	105.151565	
57.000000	105.151565	105.192200	
57.000000	105.192200	105.395374	
57.000000	105.395374	105.679819	
57.000000	105.679819	105.813333	
70.000000	105.813333	105.900408	
71.000000	105.900408	106.010703	
52.000000	106.010703	106.370612	
57.000000	106.370612	106.538957	
50.000000	106.538957	106.614422	
50.000000	106.614422	106.655057	
50.000000	106.655057	106.875646	
50.000000	106.875646	107.171701	
50.000000	107.171701	107.386485	
50.000000	107.386485	107.758005	
50.000000	107.758005	107.821859	
52.000000	108.112109	108.175964	
52.000000	108.175964	108.286259	
55.000000	108.286259	108.321088	
52.000000	108.442993	108.477823	
52.000000	108.477823	108.739048	
57.000000	108.739048	108.884172	
57.000000	108.884172	109.000272	
57.000000	109.000272	109.603991	
52.000000	109.603991	109.946485	
52.000000	109.946485	110.114830	
52.000000	110.114830	110.178685	
52.000000	110.178685	110.259955	
52.000000	110.259955	110.300590	
76.000000	110.300590	110.335420	
74.000000	110.335420	110.422494	
71.000000	110.422494	110.759184	
52.000000	110.759184	111.002993	
52.000000	111.002993	111.043628	
57.000000	111.043628	111.287438	
57.000000	111.287438	111.879546	
57.000000	112.187211	112.268481	
58.000000	112.268481	112.401995	
87.000000	112.401995	112.581950	
49.000000	112.988299	113.255329	
54.000000	113.255329	113.533968	
54.000000	113.533968	113.719728	
54.000000	113.719728	113.806803	
55.000000	113.806803	113.853243	
56.000000	113.853243	114.004172	
57.000000	114.131882	114.387302	
57.000000	114.387302	114.422132	
57.000000	114.422132	114.619501	
57.000000	114.619501	114.636916	
72.000000	114.689161	114.863311	
71.000000	114.863311	114.915556	
71.000000	114.915556	115.159365	
47.000000	115.159365	115.205805	
48.000000	115.205805	115.345125	
57.000000	115.345125	115.484444	
50.000000	115.484444	115.641179	
50.000000	115.641179	115.676009	
50.000000	115.676009	116.262313	
50.000000	116.262313	116.343583	
50.000000	116.343583	116.674467	
55.000000	116.674467	116.947302	
53.000000	116.947302	117.028571	
52.000000	117.028571	117.138866	
52.000000	117.138866	117.202721	
52.000000	117.202721	117.388481	
52.000000	117.545215	117.632290	
52.000000	117.632290	117.719365	
57.000000	117.719365	118.015420	
57.000000	118.015420	118.700408	
70.000000	118.961633	119.147392	
71.000000	119.199637	119.240272	
53.000000	119.240272	119.275102	
52.000000	119.275102	119.420227	
52.000000	119.420227	119.501497	
50.000000	119.501497	119.797551	
52.000000	119.797551	119.902041	
52.000000	119.902041	119.971701	
51.000000	119.971701	120.070385	
61.000000	120.070385	120.279365	
49.000000	120.279365	120.314195	
49.000000	120.314195	120.877279	
61.000000	120.877279	120.935329	
57.000000	120.935329	121.184943	
69.000000	121.184943	121.260408	
57.000000	121.260408	121.370703	
57.000000	121.370703	121.480998	
71.000000	121.480998	121.724807	
52.000000	121.724807	121.800272	
53.000000	121.800272	121.811882	
54.000000	122.049887	122.131156	
54.000000	122.131156	122.183401	
54.000000	122.183401	122.334331	
57.000000	122.334331	122.723265	
57.000000	122.723265	122.792925	
70.000000	122.804535	123.083175	
52.000000	123.083175	123.176054	
61.000000	123.176054	123.181859	
57.000000	123.460499	123.721723	
57.000000	123.721723	123.785578	
57.000000	123.785578	123.942313	
50.000000	123.942313	124.017778	
69.000000	124.017778	124.052608	
47.000000	124.180317	124.284807	
52.000000	124.284807	124.348662	
52.000000	124.348662	124.569252	
50.000000	124.569252	124.702766	
50.000000	124.702766	124.743401	
50.000000	124.743401	125.294875	
57.000000	125.422585	125.683810	
57.000000	125.683810	125.782494	
57.000000	125.782494	125.834739	
57.000000	125.834739	125.904399	
57.000000	125.904399	125.962449	
71.000000	125.962449	126.171429	
52.000000	126.171429	126.241088	
52.000000	126.241088	126.304943	
53.000000	126.304943	126.362993	
53.000000	126.362993	126.467483	
53.000000	126.467483	126.548753	
54.000000	126.728707	126.780952	
54.000000	126.780952	126.815782	
57.000000	126.815782	126.873832	
54.000000	126.873832	126.914467	
54.000000	126.914467	126.989932	
54.000000	126.989932	127.024762	
54.000000	127.024762	127.065397	
54.000000	127.065397	127.106032	
54.000000	127.106032	127.256961	
54.000000	127.680726	128.243810	
52.000000	128.243810	128.534059	
52.000000	128.534059	128.748844	
56.000000	128.748844	128.859138	
73.000000	129.114558	129.224853	
55.000000	129.224853	129.637007	
46.000000	129.637007	129.677642	
46.000000	129.677642	129.747302	
92.000000	130.472925	130.780590	
52.000000	130.780590	130.838639	
54.000000	130.838639	130.995374	
55.000000	130.995374	131.349478	
50.000000	131.645533	131.813878	
52.000000	131.813878	131.871927	
52.000000	131.871927	132.017052	
54.000000	132.017052	132.069297	
54.000000	132.069297	132.115737	
53.000000	132.980680	133.044535	
46.000000	133.044535	133.102585	
46.000000	133.102585	133.218685	
55.000000	133.288345	133.590204	
62.000000	133.590204	133.729524	
50.000000	134.193923	134.460952	
55.000000	134.460952	134.878912	
72.000000	134.965986	135.087891	
50.000000	135.087891	135.331701	
50.000000	135.331701	135.366531	
50.000000	135.366531	135.407166	
71.000000	135.575510	135.749660	
58.000000	135.749660	135.854150	
57.000000	135.854150	136.126984	
57.000000	136.126984	136.208254	
57.000000	136.208254	136.434649	
57.000000	136.434649	136.533333	
57.000000	136.533333	136.707483	
57.000000	136.707483	137.009342	
57.000000	137.009342	137.125442	
57.000000	137.125442	137.189297	
57.000000	137.189297	137.305397	
56.000000	137.305397	137.438912	
56.000000	137.438912	137.496961	
56.000000	137.496961	137.537596	
51.000000	137.537596	137.758186	
50.000000	137.839456	138.112290	
54.000000	138.112290	138.257415	
54.000000	138.257415	138.373515	
54.000000	138.373515	138.512834	
54.000000	138.512834	138.628934	
54.000000	138.628934	138.762449	
54.000000	138.762449	138.803084	
54.000000	138.803084	138.861134	
50.000000	138.861134	138.942404	
54.000000	138.942404	139.203628	
54.000000	139.203628	139.511293	
49.000000	139.511293	139.720272	
49.000000	139.720272	139.778322	
49.000000	139.778322	139.958277	
49.000000	139.958277	140.062766	
54.000000	140.062766	140.271746	
54.000000	140.271746	140.323991	
49.000000	140.323991	140.521361	
49.000000	140.521361	140.585215	
49.000000	140.585215	140.620045	
49.000000	140.620045	140.672290	
49.000000	140.672290	140.718730	
49.000000	140.718730	140.770975	
75.000000	140.770975	140.811610	
55.000000	141.165714	141.246984	
55.000000	141.246984	141.310839	
55.000000	141.310839	141.415329	
55.000000	141.415329	141.577868	
50.000000	141.577868	141.676553	
50.000000	141.781043	141.856508	
94.000000	141.868118	141.984218	
58.000000	141.984218	142.053878	
46.000000	142.053878	142.158367	
71.000000	142.222222	142.384762	
50.000000	142.454422	142.524082	
55.000000	142.524082	143.023311	
55.000000	143.301950	143.348390	
50.000000	143.348390	143.644444	
50.000000	143.644444	143.766349	
50.000000	143.766349	143.870839	
50.000000	143.870839	143.917279	
55.000000	143.917279	144.161088	
55.000000	144.161088	144.207528	
55.000000	144.207528	144.335238	
55.000000	144.335238	144.462948	
57.000000	144.648707	144.759002	
51.000000	144.759002	144.805442	
57.000000	144.805442	145.066667	
57.000000	145.066667	145.118912	
57.000000	145.118912	145.258231	
57.000000	145.258231	145.432381	
57.000000	145.432381	145.449796	
57.000000	145.577506	145.757460	
57.000000	145.757460	145.861950	
57.000000	145.861950	145.908390	
57.000000	145.908390	145.960635	
57.000000	145.960635	146.018685	
57.000000	146.018685	146.076735	
57.000000	146.076735	146.158005	
57.000000	146.158005	146.233469	
69.000000	146.233469	146.372789	
70.000000	146.372789	146.454059	
50.000000	146.604989	146.686259	
49.000000	146.686259	146.901043	
54.000000	146.901043	146.935873	
58.000000	146.935873	146.982313	
54.000000	146.982313	147.156463	
54.000000	147.156463	147.220317	
54.000000	147.220317	147.255147	
54.000000	147.255147	147.330612	
54.000000	147.330612	147.539592	
49.000000	147.539592	147.783401	
49.000000	147.783401	147.824036	
54.000000	147.824036	147.899501	
54.000000	147.899501	147.934331	
54.000000	147.934331	148.079456	
54.000000	148.079456	148.114286	
54.000000	148.114286	148.358095	
54.000000	148.358095	148.416145	
49.000000	148.416145	148.450975	
49.000000	148.450975	148.648345	
49.000000	148.648345	148.897959	
49.000000	148.897959	148.967619	
54.000000	148.967619	149.234649	
54.000000	149.234649	149.356553	
54.000000	149.629388	149.791927	
76.000000	149.791927	149.913832	
74.000000	149.913832	149.977687	
74.000000	149.977687	150.012517	
94.000000	150.012517	150.047347	
86.000000	150.047347	150.186667	
76.000000	150.320181	150.331791	
71.000000	150.854240	151.005170	
94.000000	151.132880	151.457959	
59.000000	151.457959	151.649524	
59.000000	151.939773	151.992018	
72.000000	151.992018	152.247438	
73.000000	152.247438	152.346122	
69.000000	152.433197	152.520272	
47.000000	152.520272	152.555102	
47.000000	152.555102	152.647982	
71.000000	152.647982	152.688617	
47.000000	152.688617	152.798912	
46.000000	152.798912	152.915011	
70.000000	153.356190	153.391020	
71.000000	153.391020	153.559365	
52.000000	153.559365	153.658050	
57.000000	153.658050	153.942494	
57.000000	153.942494	154.186304	
57.000000	154.186304	154.308209	
57.000000	154.308209	154.401088	
57.000000	154.401088	154.459138	
57.000000	154.459138	154.493968	
57.000000	154.493968	154.552018	
49.000000	154.552018	154.598458	
57.000000	154.598458	154.731973	
57.000000	154.731973	154.772608	
72.000000	154.772608	154.958367	
57.000000	154.958367	155.028027	
79.000000	155.028027	155.225397	
52.000000	155.225397	155.254422	
72.000000	155.695601	155.753651	
55.000000	155.753651	155.823311	
55.000000	155.823311	155.858141	
71.000000	155.858141	155.945215	
55.000000	156.682449	156.897234	
72.000000	156.955283	157.228118	
53.000000	157.228118	157.408073	
52.000000	157.408073	157.512562	
51.000000	157.512562	157.791202	
50.000000	157.791202	157.889887	
50.000000	157.889887	158.035011	
59.000000	158.035011	158.342676	
94.000000	158.621315	158.870930	
57.000000	158.870930	159.137959	
57.000000	159.137959	159.172789	
69.000000	159.172789	159.434014	
53.000000	159.434014	159.637188	
52.000000	159.637188	159.718458	
53.000000	159.718458	159.851973	
59.000000	159.851973	159.962268	
47.000000	160.084172	160.159637	
52.000000	160.159637	160.211882	
57.000000	160.211882	160.316372	
50.000000	160.316372	160.983946	
50.000000	161.117460	161.338050	
50.000000	161.355465	161.396100	
72.000000	161.396100	161.622494	
50.000000	161.622494	161.866304	
55.000000	161.901134	161.982404	
70.000000	162.197188	162.342313	
69.000000	162.342313	162.388753	
72.000000	162.423583	162.481633	
57.000000	162.481633	162.661587	
69.000000	162.661587	162.777687	
69.000000	162.777687	162.841542	
57.000000	162.841542	163.236281	
70.000000	163.236281	163.358186	
57.000000	163.358186	163.404626	
57.000000	163.404626	163.503311	
57.000000	163.503311	163.631020	
52.000000	163.631020	163.689070	
62.000000	163.990930	164.031565	
50.000000	164.083810	164.136054	
55.000000	164.136054	164.199909	
72.000000	164.199909	164.693333	
71.000000	164.983583	165.535057	
59.000000	165.535057	165.726621	
59.000000	165.784671	166.359365	
59.000000	166.626395	166.910839	
59.000000	166.910839	167.131429	
55.000000	167.224308	167.322993	
71.000000	167.398458	167.694512	
61.000000	167.694512	167.938322	
69.000000	167.938322	168.060227	
57.000000	168.060227	168.106667	
57.000000	168.106667	168.141497	
57.000000	168.141497	168.205351	
50.000000	168.205351	168.408526	
52.000000	168.408526	168.472381	
47.000000	168.472381	168.640726	
48.000000	168.640726	168.826485	
47.000000	168.826485	168.890340	
57.000000	168.890340	168.983220	
50.000000	168.983220	169.041270	
66.000000	169.041270	169.209615	
57.000000	169.331519	169.610159	
50.000000	169.610159	169.732063	
50.000000	169.732063	169.859773	
57.000000	169.859773	169.894603	
58.000000	169.894603	170.097778	
50.000000	170.097778	170.173243	
50.000000	170.173243	170.370612	
72.000000	170.370612	170.422857	
57.000000	170.422857	170.556372	
49.000000	170.974331	171.235556	
70.000000	171.235556	171.461950	
57.000000	171.566440	171.821859	
57.000000	171.821859	171.874104	
69.000000	171.874104	171.978594	
49.000000	171.978594	172.013424	
61.000000	172.013424	172.048254	
57.000000	172.048254	172.263039	
57.000000	172.263039	172.373333	
49.000000	172.373333	172.588118	
57.000000	172.588118	172.675193	
53.000000	172.675193	172.768073	
52.000000	172.768073	172.814512	
53.000000	172.814512	172.866757	
52.000000	172.988662	173.052517	
53.000000	173.052517	173.116372	
52.000000	173.116372	173.209252	
72.000000	173.209252	173.307937	
62.000000	173.307937	173.545941	
50.000000	173.545941	173.952290	
59.000000	173.952290	174.196100	
59.000000	174.196100	174.445714	
59.000000	174.497959	174.532789	
59.000000	174.666304	174.730159	
59.000000	174.730159	174.985578	
62.000000	175.066848	175.165533	
74.000000	175.165533	175.264218	
75.000000	175.264218	175.328073	
55.000000	175.328073	175.362902	
67.000000	175.606712	175.821497	
55.000000	175.821497	175.856327	
61.000000	176.129161	176.222041	
52.000000	176.222041	176.367166	
71.000000	176.367166	176.634195	
57.000000	176.634195	176.825760	
52.000000	176.936054	177.017324	
56.000000	177.185669	177.301769	
71.000000	177.516553	177.557188	
62.000000	177.557188	177.597823	
51.000000	177.597823	177.638458	
57.000000	177.638458	177.696508	
50.000000	177.696508	177.737143	
50.000000	177.737143	178.178322	
58.000000	178.178322	178.218957	
74.000000	178.277007	178.311837	
59.000000	178.311837	178.375692	
59.000000	178.375692	178.433741	
59.000000	178.433741	178.526621	
66.000000	178.526621	178.700771	
54.000000	178.700771	178.741406	
66.000000	178.741406	178.776236	
66.000000	178.776236	178.822676	
54.000000	178.822676	178.869116	
66.000000	178.869116	178.921361	
54.000000	178.921361	179.025850	
61.000000	179.025850	179.252245	
52.000000	179.252245	179.304490	
61.000000	179.623764	179.635374	
57.000000	179.896599	180.291338	
72.000000	180.291338	180.465488	
57.000000	180.715102	180.767347	
56.000000	180.767347	180.987937	
70.000000	181.005351	181.144671	
51.000000	181.144671	181.179501	
70.000000	181.179501	181.220136	
71.000000	181.220136	181.446531	
52.000000	181.446531	181.510385	
50.000000	181.510385	181.551020	
55.000000	181.626485	181.760000	
50.000000	181.760000	181.864490	
50.000000	181.864490	181.968980	
50.000000	181.968980	182.021224	
50.000000	182.021224	182.079274	
50.000000	182.079274	182.114104	
50.000000	182.114104	182.166349	
50.000000	182.166349	182.288254	
59.000000	182.288254	182.381134	
59.000000	182.381134	182.532063	
59.000000	182.532063	182.607528	
59.000000	182.607528	182.857143	
59.000000	183.437642	183.623401	
59.000000	183.623401	183.977506	
55.000000	183.977506	184.221315	
71.000000	184.227120	184.372245	
94.000000	184.383855	184.540590	
47.000000	184.540590	184.587029	
61.000000	185.080454	185.150113	
61.000000	185.150113	185.190748	
61.000000	185.242993	185.306848	
57.000000	185.306848	185.463583	
71.000000	185.544853	185.568073	
71.000000	185.782857	185.817687	
82.000000	185.817687	185.858322	
73.000000	186.340136	186.415601	
58.000000	193.921451	193.927256	
85.000000	194.200091	194.205896	
73.000000	194.745760	195.082449	
71.000000	195.308844	195.581678	
71.000000	195.581678	195.848707	
71.000000	195.848707	195.860317	
71.000000	196.400181	196.928435	
71.000000	196.934240	197.462494	
71.000000	197.474104	198.083628	
71.000000	198.101043	198.664127	
71.000000	198.669932	199.203991	
70.000000	199.203991	199.215601	
71.000000	199.749660	200.301134	
71.000000	200.306939	200.840998	
69.000000	200.840998	200.852608	
67.000000	201.415692	201.967166	
71.000000	201.967166	201.972971	
68.000000	202.524444	203.052698	
70.000000	203.058503	203.598367	
71.000000	203.604172	212.926984	
72.000000	212.926984	212.932789	
73.000000	214.053152	214.058957	
71.000000	215.214150	215.231565	
72.000000	216.456417	217.629025	
71.000000	217.634830	218.755193	
71.000000	218.760998	219.898776	
71.000000	219.904580	220.949478	
70.000000	220.955283	221.541587	
72.000000	221.541587	221.547392	
71.000000	222.052426	222.290431	
72.000000	222.290431	222.441361	
57.000000	222.441361	222.592290	
50.000000	222.592290	222.812880	
